Start Up Date 16 JUN 12  8:21 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 29.48 S  47.93 W      0 m



RS-number:  G2414793





Ground check  :    Ref     RS   Corr



  Pressure    : 1013.8 1012.2    1.6

  Temperature :   23.6   23.8   -0.2

  Humidity    :      0      4     -4

                     0      4     -4



Started at:      16 JUN 12  8:40 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   4  4     2.4     537    952.4   20.6  46    8.7  180   7.6

   4  6     2.4     543    951.8   20.5  46    8.6  185   7.9

   4  8     2.4     548    951.2   20.5  46    8.6  185   7.9

   4 10     2.4     553    950.7   20.5  46    8.5  185   7.9

   4 12     2.4     557    950.2   20.5  46    8.6  185   7.9

   4 14     2.4     561    949.8   20.4  46    8.5  185   7.9

   4 16     2.4     566    949.3   20.4  46    8.5  187   8.1

   4 18     2.4     570    948.8   20.3  46    8.4  187   8.1

   4 20     2.4     574    948.4   20.3  46    8.3  187   8.1

   4 22     2.2     578    947.9   20.3  46    8.4  187   8.1

   4 24     2.2     582    947.5   20.3  46    8.4  187   8.1

   4 26     2.2     585    947.1   20.2  47    8.6  189   8.3

   4 28     2.2     589    946.7   20.2  47    8.6  189   8.3

   4 30     2.2     593    946.3   20.2  47    8.6  189   8.3

   4 32     1.9     596    945.9   20.2  47    8.6  189   8.3

   4 34     1.9     600    945.5   20.2  47    8.6  189   8.3

   4 36     1.9     603    945.2   20.1  47    8.5  192   8.4

   4 38     1.9     607    944.8   20.1  47    8.5  192   8.4

   4 40     1.9     610    944.4   20.1  47    8.5  192   8.4

   4 42     1.8     614    944.0   20.1  47    8.5  192   8.4

   4 44     1.8     618    943.6   20.0  47    8.4  192   8.4

   4 46     1.8     621    943.2   20.0  48    8.7  193   8.5

   4 48     1.8     625    942.8   19.9  48    8.6  193   8.5

   4 50     1.8     629    942.4   19.9  48    8.6  193   8.5

   4 52     1.8     633    941.9   19.9  48    8.6  193   8.5

   4 54     1.8     637    941.5   19.8  48    8.5  193   8.5

   4 56     1.8     640    941.1   19.8  48    8.5  194   8.5

   4 58     1.8     644    940.7   19.7  48    8.5  194   8.5

   5  0     1.8     648    940.3   19.7  48    8.4  194   8.5

   5  2     1.9     652    939.9   19.7  48    8.5  194   8.5

   5  4     1.9     655    939.5   19.6  48    8.4  194   8.5

   5  6     1.9     659    939.1   19.6  49    8.7  195   8.6

   5  8     1.9     662    938.6   19.5  49    8.6  195   8.6

   5 10     1.9     666    938.2   19.5  49    8.5  195   8.6

   5 12     1.9     670    937.8   19.5  49    8.6  195   8.6

   5 14     1.9     674    937.3   19.4  49    8.5  195   8.6

   5 16     1.9     679    936.9   19.4  49    8.5  196   8.7

   5 18     1.9     683    936.4   19.3  49    8.4  196   8.7

   5 20     1.9     687    935.9   19.3  49    8.4  196   8.7

   5 22     1.9     691    935.5   19.3  49    8.4  196   8.7

   5 24     1.9     695    935.1   19.2  49    8.3  196   8.7

   5 26     1.9     698    934.7   19.2  49    8.3  197   8.8

   5 28     1.9     702    934.3   19.1  49    8.2  197   8.8

   5 30     1.9     706    933.9   19.1  49    8.2  197   8.8

   5 32     2.0     710    933.5   19.1  49    8.2  197   8.8

   5 34     2.0     714    933.1   19.0  49    8.1  197   8.8

   5 36     2.0     717    932.7   19.0  50    8.4  198   8.8

   5 38     2.0     721    932.2   18.9  50    8.3  198   8.8

   5 40     2.0     725    931.8   18.9  50    8.3  198   8.8

   5 42     1.9     729    931.4   18.9  50    8.3  198   8.8

   5 44     1.9     733    931.0   18.9  50    8.3  198   8.8

   5 46     1.9     736    930.6   18.8  51    8.5  199   8.7

   5 48     1.9     740    930.2   18.8  51    8.5  199   8.7

   5 50     1.9     744    929.8   18.8  51    8.5  199   8.7

   5 52     1.8     747    929.4   18.8  51    8.5  199   8.7

   5 54     1.8     751    929.1   18.7  51    8.4  199   8.7

   5 56     1.8     754    928.7   18.7  51    8.4  200   8.7

   5 58     1.8     758    928.3   18.6  51    8.3  200   8.7

   6  0     1.8     761    928.0   18.6  51    8.3  200   8.7

   6  2     1.7     764    927.7   18.6  51    8.3  200   8.7

   6  4     1.7     767    927.3   18.6  51    8.3  200   8.7

   6  6     1.7     770    927.0   18.5  52    8.5  201   8.7

   6  8     1.7     773    926.7   18.5  52    8.5  201   8.7

   6 10     1.7     776    926.4   18.5  52    8.5  201   8.7

   6 12     1.7     780    926.0   18.5  52    8.5  201   8.7

   6 14     1.7     783    925.6   18.4  52    8.4  201   8.7

   6 16     1.7     787    925.2   18.4  52    8.4  203   8.6

   6 18     1.7     790    924.8   18.3  52    8.3  203   8.6

   6 20     1.7     794    924.4   18.3  52    8.3  203   8.6

   6 22     1.7     797    924.0   18.3  52    8.3  203   8.6

   6 24     1.7     801    923.6   18.3  52    8.3  203   8.6

   6 26     1.7     804    923.3   18.2  53    8.5  204   8.5

   6 28     1.7     808    922.9   18.2  53    8.5  204   8.5

   6 30     1.7     811    922.6   18.2  53    8.5  204   8.5

   6 32     1.8     815    922.2   18.2  53    8.5  204   8.5

   6 34     1.8     819    921.7   18.2  53    8.5  204   8.5

   6 36     1.8     822    921.3   18.1  53    8.4  205   8.5

   6 38     1.8     826    920.9   18.1  53    8.4  205   8.5

   6 40     1.8     830    920.5   18.1  53    8.4  205   8.5

   6 42     1.8     833    920.2   18.1  53    8.4  205   8.5

   6 44     1.8     837    919.8   18.1  53    8.4  205   8.5

   6 46     1.8     840    919.5   18.1  53    8.4  206   8.4

   6 48     1.8     844    919.1   18.1  53    8.4  206   8.4

   6 50     1.8     847    918.7   18.1  53    8.4  206   8.4

   6 52     1.9     851    918.3   18.1  53    8.4  206   8.4

   6 54     1.9     855    917.8   18.0  53    8.3  206   8.4

   6 56     1.9     860    917.4   18.0  54    8.6  207   8.4

   6 58     1.9     864    916.9   17.9  54    8.5  207   8.4

   7  0     1.9     868    916.5   17.9  54    8.5  207   8.4

   7  2     1.9     872    916.1   17.9  54    8.5  207   8.4

   7  4     1.9     875    915.7   17.9  54    8.5  207   8.4

   7  6     1.9     879    915.3   17.8  54    8.4  208   8.3

   7  8     1.9     882    914.9   17.8  54    8.4  208   8.3

   7 10     1.9     886    914.5   17.8  54    8.4  208   8.3

   7 12     1.9     890    914.1   17.8  54    8.4  208   8.3

   7 14     1.9     894    913.7   17.7  54    8.3  208   8.3

   7 16     1.9     897    913.3   17.7  54    8.3  208   8.3

   7 18     1.9     901    912.9   17.6  54    8.3  208   8.3

   7 20     1.9     905    912.5   17.6  54    8.2  208   8.3

