Start Up Date 16 JUN 12 18:12 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 29.19 S  48.68 W      0 m



RS-number:  G2344375





Ground check  :    Ref     RS   Corr



  Pressure    : 1015.1 1014.4    0.7

  Temperature :   21.4   21.6   -0.2

  Humidity    :      0      5     -5

                     0      5     -5



Started at:      16 JUN 12 18:34 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   3  0     2.8     635    942.4   15.2  77   11.2  212  13.8

   3  2     2.8     641    941.7   15.2  77   11.2  212  13.8

   3  4     2.8     647    941.1   15.2  77   11.2  212  13.8

   3  6     2.8     652    940.4   15.2  77   11.2  213  13.6

   3  8     2.8     658    939.8   15.2  77   11.2  213  13.6

   3 10     2.8     664    939.1   15.2  77   11.2  213  13.6

   3 12     2.8     670    938.5   15.2  77   11.2  213  13.6

   3 14     2.8     676    937.9   15.2  77   11.2  213  13.6

   3 16     2.8     681    937.2   15.3  76   11.1  214  13.4

   3 18     2.8     687    936.6   15.3  76   11.1  214  13.4

   3 20     2.8     693    935.9   15.3  76   11.1  214  13.4

   3 22     2.9     699    935.3   15.3  76   11.1  214  13.4

   3 24     2.9     705    934.7   15.3  76   11.1  214  13.4

   3 26     2.9     710    934.0   15.2  75   10.9  215  13.3

   3 28     2.9     716    933.4   15.2  75   10.9  215  13.3

   3 30     2.9     722    932.7   15.2  75   10.8  215  13.3

   3 32     3.0     728    932.1   15.1  75   10.8  215  13.3

   3 34     3.0     734    931.4   15.1  75   10.8  215  13.3

   3 36     3.0     741    930.7   15.0  75   10.7  216  13.3

   3 38     3.0     747    930.0   15.0  75   10.7  216  13.3

   3 40     3.0     753    929.3   14.9  75   10.5  216  13.3

   3 42     3.1     760    928.6   14.9  75   10.6  216  13.3

   3 44     3.1     766    927.9   14.8  75   10.5  216  13.3

   3 46     3.1     773    927.2   14.8  76   10.7  218  13.3

   3 48     3.1     779    926.4   14.7  76   10.6  218  13.3

   3 50     3.1     786    925.7   14.7  76   10.5  218  13.3

   3 52     3.2     793    925.0   14.6  76   10.5  218  13.3

   3 54     3.2     799    924.3   14.6  76   10.5  218  13.3

   3 56     3.2     806    923.5   14.5  77   10.6  219  13.1

   3 58     3.2     812    922.8   14.5  77   10.6  219  13.1

   4  0     3.2     819    922.1   14.4  77   10.4  219  13.1

   4  2     3.4     826    921.3   14.4  77   10.5  219  13.1

   4  4     3.4     833    920.6   14.4  78   10.7  219  13.1

   4  6     3.4     840    919.8   14.3  78   10.6  221  12.7

   4  8     3.4     847    919.0   14.3  79   10.8  221  12.7

   4 10     3.4     854    918.3   14.3  79   10.7  221  12.7

   4 12     3.5     861    917.5   14.3  79   10.8  221  12.7

   4 14     3.5     869    916.7   14.3  79   10.8  221  12.7

   4 16     3.5     876    915.9   14.2  80   10.8  223  12.4

   4 18     3.5     884    915.1   14.2  80   10.8  223  12.4

   4 20     3.5     891    914.3   14.2  80   10.8  223  12.4

   4 22     3.8     900    913.3   14.2  80   10.8  223  12.4

   4 24     3.8     908    912.4   14.2  80   10.8  223  12.4

   4 26     3.8     917    911.5   14.2  79   10.7  225  11.7

   4 28     3.8     925    910.5   14.2  79   10.7  225  11.7

   4 30     3.8     934    909.6   14.2  79   10.6  225  11.7

   4 32     4.2     943    908.6   14.2  79   10.7  225  11.7

   4 34     4.2     952    907.6   14.2  79   10.7  225  11.7

   4 36     4.2     962    906.7   14.2  78   10.5  227  10.9

   4 38     4.2     971    905.7   14.2  78   10.5  227  10.9

   4 40     4.2     980    904.7   14.2  78   10.4  227  10.9

   4 42     4.3     988    903.8   14.2  78   10.5  227  10.9

   4 44     4.3     996    902.9   14.1  78   10.4  227  10.9

   4 46     4.3    1005    902.1   14.1  77   10.2  229  10.5

   4 48     4.3    1013    901.2   14.0  77   10.1  229  10.5

   4 50     4.3    1021    900.3   14.0  77   10.0  229  10.5

   4 52     4.1    1028    899.5   14.0  77   10.1  229  10.5

   4 54     4.1    1036    898.7   13.9  77   10.0  229  10.5

   4 56     4.1    1043    897.9   13.9  77   10.0  230  10.4

   4 58     4.1    1051    897.1   13.8  77    9.9  230  10.4

   5  0     4.1    1058    896.4   13.8  77    9.9  230  10.4

   5  2     4.0    1066    895.5   13.8  77    9.9  230  10.4

   5  4     4.0    1074    894.6   13.7  77    9.8  230  10.4

   5  6     4.0    1083    893.7   13.7  77    9.8  233  10.2

   5  8     4.0    1091    892.9   13.6  77    9.7  233  10.2

   5 10     4.0    1099    892.0   13.6  77    9.7  233  10.2

   5 12     4.0    1107    891.1   13.5  77    9.6  233  10.2

   5 14     4.0    1116    890.3   13.5  78    9.8  233  10.2

   5 16     4.0    1124    889.4   13.4  78    9.7  236  10.1

   5 18     4.0    1133    888.5   13.4  79    9.9  236  10.1

   5 20     4.0    1141    887.6   13.3  79    9.7  236  10.1

   5 22     4.3    1150    886.7   13.2  79    9.7  236  10.1

   5 24     4.3    1159    885.7   13.1  79    9.6  236  10.1

   5 26     4.3    1168    884.8   13.0  80    9.7  240  10.3

   5 28     4.3    1177    883.8   12.9  80    9.6  240  10.3

   5 30     4.3    1186    882.9   12.8  80    9.4  240  10.3

   5 32     4.5    1195    881.9   12.8  80    9.5  240  10.3

   5 34     4.5    1205    880.9   12.7  81    9.6  240  10.3

   5 36     4.5    1214    879.9   12.7  81    9.6  243  10.7

   5 38     4.5    1224    878.9   12.6  82    9.7  243  10.7

   5 40     4.5    1233    877.9   12.6  82    9.6  243  10.7

   5 42     4.6    1242    877.0   12.5  82    9.6  243  10.7

   5 44     4.6    1251    876.1   12.4  83    9.6  243  10.7

   5 46     4.6    1260    875.1   12.4  83    9.6  245  11.2

   5 48     4.6    1269    874.2   12.3  84    9.7  245  11.2

   5 50     4.6    1278    873.2   12.2  84    9.6  245  11.2

   5 52     4.5    1287    872.4   12.1  84    9.5  245  11.2

   5 54     4.5    1295    871.5   12.0  84    9.4  245  11.2

   5 56     4.5    1304    870.6   12.0  85    9.6  246  11.5

   5 58     4.5    1312    869.7   11.9  85    9.5  246  11.5

   6  0     4.5    1321    868.8   11.8  85    9.4  246  11.5

   6  2     4.0    1328    868.1   11.7  86    9.5  246  11.5

   6  4     4.0    1334    867.4   11.7  86    9.5  246  11.5

   6  6     4.0    1341    866.7   11.6  87    9.6  248  11.6

   6  8     4.0    1347    866.1   11.6  87    9.6  248  11.6

   6 10     4.0    1354    865.4   11.5  88    9.6  248  11.6

   6 12     3.6    1361    864.7   11.5  88    9.6  248  11.6

   6 14     3.6    1367    864.0   11.4  88    9.5  248  11.6

   6 16     3.6    1374    863.4   11.4  89    9.7  249  11.7

   6 18     3.6    1380    862.7   11.3  89    9.6  249  11.7

   6 20     3.6    1387    862.0   11.3  89    9.6  249  11.7

   6 22     3.3    1393    861.3   11.3  89    9.6  249  11.7

   6 24     3.3    1400    860.7   11.2  89    9.5  249  11.7

   6 26     3.3    1406    860.0   11.2  89    9.5  250  11.8

   6 28     3.3    1413    859.3   11.1  89    9.4  250  11.8

   6 30     3.3    1419    858.7   11.1  89    9.4  250  11.8

   6 32     3.3    1426    857.9   11.1  89    9.4  250  11.8

   6 34     3.3    1433    857.2   11.0  89    9.3  250  11.8

   6 36     3.3    1440    856.5   11.0  89    9.3  249  11.6

   6 38     3.3    1447    855.8   10.9  89    9.2  249  11.6

   6 40     3.3    1454    855.1   10.9  89    9.2  249  11.6

   6 42     3.4    1461    854.4   10.8  89    9.1  249  11.6

   6 44     3.4    1468    853.7   10.8  89    9.1  249  11.6

   6 46     3.4    1475    853.0   10.7  89    9.0  249  11.7

   6 48     3.4    1482    852.3   10.7  89    9.0  249  11.7

   6 50     3.4    1489    851.6   10.6  89    8.9  249  11.7

   6 52     3.5    1496    850.9   10.5  89    8.8  249  11.7

   6 54     3.5    1503    850.1   10.5  89    8.8  249  11.7

   6 56     3.5    1509    849.4   10.4  90    8.9  249  11.7

   6 58     3.5    1516    848.7   10.4  90    8.9  249  11.7

   7  0     3.5    1523    848.0   10.3  90    8.7  249  11.7

   7  2     3.4    1530    847.4   10.3  90    8.8  249  11.7

   7  4     3.4    1536    846.7   10.2  90    8.7  249  11.7

   7  6     3.4    1543    846.0   10.2  91    8.8  250  11.7

   7  8     3.4    1549    845.4   10.1  91    8.7  250  11.7

   7 10     3.4    1556    844.7   10.1  91    8.7  250  11.7

   7 12     3.3    1563    844.1   10.0  91    8.6  250  11.7

   7 14     3.3    1569    843.4   10.0  91    8.6  250  11.7

   7 16     3.3    1576    842.7    9.9  91    8.5  251  11.6

   7 18     3.3    1582    842.1    9.9  91    8.5  251  11.6

   7 20     3.3    1589    841.4    9.8  91    8.4  251  11.6

   7 22     3.3    1595    840.8    9.8  91    8.4  251  11.6

   7 24     3.3    1602    840.1    9.7  91    8.3  251  11.6

   7 26     3.3    1608    839.5    9.7  91    8.3  252  11.5

   7 28     3.3    1615    838.8    9.6  91    8.2  252  11.5

   7 30     3.3    1621    838.2    9.6  91    8.2  252  11.5

   7 32     3.3    1628    837.5    9.6  91    8.2  252  11.5

   7 34     3.3    1635    836.8    9.5  91    8.1  252  11.5

   7 36     3.3    1642    836.1    9.5  91    8.1  254  11.5

   7 38     3.3    1649    835.4    9.4  91    8.0  254  11.5

   7 40     3.3    1656    834.7    9.4  91    8.0  254  11.5

   7 42     3.4    1663    833.9    9.3  91    8.0  254  11.5

   7 44     3.4    1670    833.2    9.3  91    8.0  254  11.5

   7 46     3.4    1678    832.5    9.2  92    8.0  254  11.4

   7 48     3.4    1685    831.8    9.2  92    8.0  254  11.4

   7 50     3.4    1692    831.0    9.1  92    7.9  254  11.4

   7 52     3.9    1701    830.1    9.1  92    7.9  254  11.4

   7 54     3.9    1711    829.2    9.0  92    7.8  254  11.4

   7 56     3.9    1720    828.2    9.0  93    8.0  255  11.1

   7 58     3.9    1730    827.3    8.9  93    7.9  255  11.1

   8  0     3.9    1739    826.4    8.9  93    7.8  255  11.1

   8  2     4.3    1748    825.4    8.8  93    7.8  255  11.1

   8  4     4.3    1757    824.5    8.8  93    7.8  255  11.1

   8  6     4.3    1767    823.6    8.7  94    7.8  255  11.1

   8  8     4.3    1776    822.7    8.7  94    7.8  255  11.1

   8 10     4.3    1785    821.7    8.6  94    7.7  255  11.1

