   



Start Up Date 14 JUN 12 15:44 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 27.02 S  46.32 W      0 m



RS-number:  G2413857





Ground check  :    Ref     RS   Corr



  Pressure    : 1018.5 1016.2    2.3

  Temperature :   26.6   26.8   -0.2

  Humidity    :      0      3     -3

                     0      3     -3



Started at:      14 JUN 12 15:58 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   3  0     2.5     469    964.7   17.9  86   15.5    6   3.6

   3  2     2.5     474    964.1   17.9  86   15.6    6   3.6

   3  4     2.5     479    963.6   17.8  86   15.5    6   3.6

   3  6     2.5     484    963.0   17.8  87   15.7    6   3.7

   3  8     2.5     489    962.5   17.7  87   15.6    6   3.7

   3 10     2.5     494    961.9   17.7  87   15.5    6   3.7

   3 12     2.4     499    961.4   17.6  87   15.5    6   3.7

   3 14     2.4     503    960.9   17.6  87   15.5    6   3.7

   3 16     2.4     508    960.3   17.5  88   15.5    6   3.7

   3 18     2.4     512    959.8   17.5  88   15.5    6   3.7

   3 20     2.4     517    959.3   17.4  88   15.4    6   3.7

   3 22     2.4     522    958.8   17.4  88   15.4    6   3.7

   3 24     2.4     526    958.3   17.3  88   15.3    6   3.7

   3 26     2.4     531    957.8   17.3  89   15.5    5   3.7

   3 28     2.4     535    957.2   17.2  89   15.4    5   3.7

   3 30     2.4     540    956.7   17.2  89   15.4    5   3.7

   3 32     2.3     545    956.2   17.2  89   15.4    5   3.7

   3 34     2.3     549    955.7   17.1  89   15.3    5   3.7

   3 36     2.3     554    955.2   17.1  90   15.5    2   3.7

   3 38     2.3     558    954.7   17.0  90   15.4    2   3.7

   3 40     2.3     563    954.2   17.0  90   15.4    2   3.7

   3 42     2.3     568    953.7   17.0  90   15.4    2   3.7

   3 44     2.3     572    953.1   16.9  90   15.3    2   3.7

   3 46     2.3     577    952.6   16.9  91   15.5  360   3.6

   3 48     2.3     581    952.1   16.8  91   15.4  360   3.6

   3 50     2.3     586    951.6   16.8  91   15.3  360   3.6

   3 52     2.1     589    951.2   16.8  91   15.4  360   3.6

   3 54     2.1     592    950.9   16.8  91   15.4  360   3.6

   3 56     2.1     596    950.5   16.7  90   15.1  358   3.5

   3 58     2.1     599    950.1   16.7  90   15.1  358   3.5

   4  0     2.1     602    949.8   16.7  90   15.1  358   3.5

   4  2     1.9     605    949.4   16.7  89   14.9  358   3.5

   4  4     1.9     609    949.0   16.7  88   14.7  358   3.5

   4  6     1.9     612    948.6   16.7  86   14.4  358   3.4

   4  8     1.9     616    948.3   16.7  85   14.2  358   3.4

   4 10     1.9     619    947.9   16.7  84   14.0  358   3.4

   4 12     1.7     623    947.5   16.7  84   14.0  358   3.4

   4 14     1.7     627    947.1   16.7  84   14.0  358   3.4

   4 16     1.7     630    946.7   16.7  84   14.0  357   3.4

   4 18     1.7     634    946.2   16.7  84   14.0  357   3.4

   4 20     1.7     638    945.8   16.7  84   14.0  357   3.4

   4 22     1.9     642    945.4   16.7  84   14.0  357   3.4

   4 24     1.9     646    944.9   16.6  84   13.9  357   3.4

   4 26     1.9     651    944.4   16.6  85   14.1  357   3.4

   4 28     1.9     655    944.0   16.5  85   14.0  357   3.4

   4 30     1.9     659    943.5   16.5  85   14.0  357   3.4

   4 32     2.0     663    943.1   16.5  85   14.0  357   3.4

   4 34     2.0     667    942.7   16.4  85   13.9  357   3.4

   4 36     2.0     670    942.3   16.4  85   13.9  357   3.4

   4 38     2.0     674    941.9   16.3  85   13.8  357   3.4

   4 40     2.0     678    941.4   16.3  85   13.8  357   3.4

   4 42     2.0     682    941.0   16.3  85   13.8  357   3.4

   4 44     2.0     686    940.5   16.2  85   13.7  357   3.4

   4 46     2.0     690    940.1   16.2  85   13.7  356   3.3

   4 48     2.0     694    939.6   16.1  85   13.6  356   3.3

   4 50     2.0     698    939.1   16.1  85   13.6  356   3.3

   4 52     2.0     702    938.7   16.1  85   13.6  356   3.3

   4 54     2.0     706    938.2   16.0  85   13.5  356   3.3

   4 56     2.0     711    937.8   16.0  85   13.5  354   3.2

   4 58     2.0     715    937.3   15.9  85   13.4  354   3.2

   5  0     2.0     719    936.9   15.9  85   13.4  354   3.2

   5  2     2.1     724    936.4   15.9  85   13.4  354   3.2

   5  4     2.1     728    935.8   15.8  86   13.5  354   3.2

   5  6     2.1     733    935.3   15.8  86   13.5  350   3.1

   5  8     2.1     737    934.8   15.7  87   13.6  350   3.1

   5 10     2.1     742    934.3   15.7  87   13.5  350   3.1

   5 12     2.2     746    933.9   15.7  87   13.6  350   3.1

   5 14     2.2     750    933.4   15.7  87   13.6  350   3.1

   5 16     2.2     755    933.0   15.6  88   13.7  347   3.0

   5 18     2.2     759    932.5   15.6  88   13.7  347   3.0

   5 20     2.2     763    932.1   15.6  88   13.6  347   3.0

   5 22     2.1     767    931.7   15.6  88   13.7  347   3.0

   5 24     2.1     770    931.2   15.6  87   13.5  347   3.0

   5 26     2.1     774    930.8   15.5  87   13.4  344   2.9

   5 28     2.1     777    930.4   15.5  86   13.2  344   2.9

   5 30     2.1     781    930.0   15.5  86   13.2  344   2.9

   5 32     1.9     785    929.6   15.5  86   13.2  344   2.9

   5 34     1.9     789    929.2   15.5  86   13.2  344   2.9

   5 36     1.9     792    928.8   15.4  85   12.9  342   2.8

   5 38     1.9     796    928.4   15.4  85   12.9  342   2.8

