ÿStart Up Date 18 JUN 12  5:02 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 31.18 S  50.24 W      0 m



RS-number:  E2110331





Ground check  :    Ref     RS   Corr



  Pressure    : 1006.7 1004.8    1.9

  Temperature :   21.4   21.7   -0.3

  Humidity    :      0      3     -3

                     0      3     -3



Started at:      18 JUN 12  5:28 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   9 36     3.0    2815    718.5    4.1  62   -2.5  254  11.1

   9 38     3.0    2821    718.0    4.0  62   -2.6  254  11.1

   9 40     3.0    2827    717.4    4.0  62   -2.6  254  11.1

   9 42     2.9    2833    716.9    4.0  62   -2.6  254  11.1

   9 44     2.9    2838    716.5    3.9  63   -2.5  254  11.1

   9 46     2.9    2844    716.0    3.9  63   -2.5  254  11.4

   9 48     2.9    2849    715.5    3.8  64   -2.3  254  11.4

   9 50     2.9    2855    715.0    3.8  64   -2.4  254  11.4

   9 52     2.8    2860    714.5    3.8  64   -2.3  254  11.4

   9 54     2.8    2865    714.1    3.7  65   -2.2  254  11.4

   9 56     2.8    2871    713.6    3.7  65   -2.2  255  11.5

   9 58     2.8    2876    713.2    3.6  66   -2.1  255  11.5

  10  0     2.8    2881    712.7    3.6  66   -2.2  255  11.5

  10  2     2.7    2887    712.2    3.6  66   -2.1  255  11.5

  10  4     2.7    2892    711.7    3.6  66   -2.1  255  11.5

  10  6     2.7    2898    711.3    3.5  65   -2.4  254  11.6

  10  8     2.7    2903    710.8    3.5  65   -2.4  254  11.6

  10 10     2.7    2909    710.3    3.5  65   -2.5  254  11.6

  10 12     2.8    2915    709.8    3.5  65   -2.4  254  11.6

  10 14     2.8    2921    709.3    3.4  64   -2.7  254  11.6

  10 16     2.8    2926    708.7    3.4  64   -2.7  253  11.6

  10 18     2.8    2932    708.2    3.3  63   -3.0  253  11.6

  10 20     2.8    2938    707.7    3.3  63   -3.1  253  11.6

  10 22     2.8    2944    707.2    3.3  63   -3.0  253  11.6

  10 24     2.8    2949    706.7    3.3  62   -3.2  253  11.6

  10 26     2.8    2955    706.2    3.2  62   -3.3  253  11.5

  10 28     2.8    2960    705.8    3.2  61   -3.6  253  11.5

  10 30     2.8    2966    705.3    3.2  61   -3.6  253  11.5

  10 32     2.9    2972    704.8    3.2  60   -3.8  253  11.5

  10 34     2.9    2978    704.2    3.2  60   -3.8  253  11.5

  10 36     2.9    2984    703.7    3.2  59   -4.0  251  11.5

  10 38     2.9    2990    703.2    3.2  59   -4.0  251  11.5

  10 40     2.9    2996    702.7    3.2  58   -4.3  251  11.5

  10 42     2.8    3001    702.2    3.2  57   -4.5  251  11.5

  10 44     2.8    3007    701.7    3.2  57   -4.5  251  11.5

  10 46     2.8    3012    701.3    3.2  56   -4.7  249  11.5

  10 48     2.8    3018    700.8    3.2  56   -4.7  249  11.5

  10 50     2.8    3023    700.3    3.2  55   -5.0  249  11.5

  10 52     2.9    3029    699.8    3.2  55   -4.9  249  11.5

  10 54     2.9    3035    699.3    3.2  55   -4.9  249  11.5

  10 56     2.9    3041    698.8    3.1  55   -5.0  247  11.5

  10 58     2.9    3047    698.3    3.1  55   -5.0  247  11.5

  11  0     2.9    3053    697.7    3.1  55   -5.1  247  11.5

  11  2     2.8    3059    697.3    3.1  55   -5.0  247  11.5

  11  4     2.8    3064    696.8    3.1  55   -5.0  247  11.5

  11  6     2.8    3070    696.3    3.0  55   -5.1  247  11.6

  11  8     2.8    3075    695.8    3.0  55   -5.1  247  11.6

  11 10     2.8    3081    695.4    3.0  55   -5.2  247  11.6

  11 12     2.9    3087    694.9    3.0  55   -5.1  247  11.6

  11 14     2.9    3093    694.3    3.0  54   -5.4  247  11.6

  11 16     2.9    3098    693.8    2.9  54   -5.4  246  11.7

  11 18     2.9    3104    693.3    2.9  53   -5.7  246  11.7

  11 20     2.9    3110    692.8    2.9  53   -5.7  246  11.7

  11 22     2.9    3116    692.3    2.9  53   -5.7  246  11.7

  11 24     2.9    3122    691.8    2.9  53   -5.7  246  11.7

  11 26     2.9    3128    691.3    2.8  52   -6.0  246  11.9

  11 28     2.9    3134    690.8    2.8  52   -6.0  246  11.9

  11 30     2.9    3140    690.3    2.8  52   -6.1  246  11.9

  11 32     3.0    3146    689.8    2.8  52   -6.0  246  11.9

  11 34     3.0    3152    689.3    2.8  52   -6.0  246  11.9

  11 36     3.0    3158    688.8    2.8  51   -6.3  246  12.0

  11 38     3.0    3164    688.3    2.8  51   -6.3  246  12.0

  11 40     3.0    3170    687.8    2.8  51   -6.3  246  12.0

  11 42     3.0    3176    687.2    2.8  51   -6.3  246  12.0

  11 44     3.0    3182    686.7    2.8  51   -6.3  246  12.0

  11 46     3.0    3189    686.2    2.7  50   -6.6  247  12.3

  11 48     3.0    3195    685.6    2.7  50   -6.6  247  12.3

  11 50     3.0    3201    685.1    2.7  50   -6.7  247  12.3

  11 52     3.1    3207    684.5    2.7  49   -6.9  247  12.3

  11 54     3.1    3214    684.0    2.7  49   -6.9  247  12.3

  11 56     3.1    3220    683.5    2.7  48   -7.2  248  12.5

  11 58     3.1    3227    682.9    2.7  48   -7.2  248  12.5

  12  0     3.1    3233    682.4    2.7  47   -7.5  248  12.5

  12  2     3.2    3239    681.9    2.7  47   -7.4  248  12.5

  12  4     3.2    3246    681.3    2.6  46   -7.8  248  12.5

  12  6     3.2    3252    680.8    2.6  46   -7.8  249  12.8

  12  8     3.2    3259    680.3    2.5  45   -8.2  249  12.8

  12 10     3.2    3265    679.8    2.5  45   -8.2  249  12.8

  12 12     3.1    3271    679.3    2.5  45   -8.2  249  12.8

  12 14     3.1    3277    678.8    2.4  45   -8.3  249  12.8

  12 16     3.1    3282    678.3    2.4  45   -8.3  249  13.1

  12 18     3.1    3288    677.8    2.3  45   -8.4  249  13.1

  12 20     3.1    3294    677.3    2.3  45   -8.4  249  13.1

  12 22     3.1    3300    676.7    2.3  45   -8.4  249  13.1

  12 24     3.1    3307    676.2    2.2  45   -8.5  249  13.1

  12 26     3.1    3313    675.7    2.2  45   -8.5  249  13.5

  12 28     3.1    3320    675.2    2.1  45   -8.6  249  13.5

  12 30     3.1    3326    674.6    2.1  45   -8.6  249  13.5

  12 32     3.1    3332    674.1    2.0  45   -8.6  249  13.5

  12 34     3.1    3338    673.6    2.0  45   -8.6  249  13.5

  12 36     3.1    3345    673.0    1.9  45   -8.7  250  13.9

