Start Up Date 18 JUN 12  0:46 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 31.48 S  49.84 W      0 m



RS-number:  E2030095





Ground check  :    Ref     RS   Corr



  Pressure    : 1009.7 1007.6    2.1

  Temperature :   25.5   25.9   -0.4

  Humidity    :      0      6     -6

                     0      5     -5



Started at:      18 JUN 12  1:17 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s

   3  2     5.2     893    909.0   12.5  88   10.6   12  16.2

   3  4     5.2     903    907.9   12.4  87   10.3   12  16.2

   3  6     5.2     912    906.8   12.4  87   10.3   10  16.0

   3  8     5.2     922    905.8   12.3  86   10.1   10  16.0

   3 10     5.2     932    904.7   12.3  85    9.9   10  16.0

   3 12     5.0     941    903.7   12.2  85    9.8   10  16.0

   3 14     5.0     950    902.8   12.1  86    9.9   10  16.0

   3 16     5.0     959    901.8   12.1  86    9.9    9  15.8

   3 18     5.0     968    900.8   12.0  87    9.9    9  15.8

   3 20     5.0     977    899.9   11.9  87    9.8    9  15.8

   3 22     4.6     986    898.9   11.8  87    9.8    9  15.8

   3 24     4.6     994    898.0   11.7  88    9.8    9  15.8

   3 26     4.6    1003    897.1   11.6  88    9.7    7  15.7

   3 28     4.6    1011    896.2   11.5  89    9.8    7  15.7

   3 30     4.6    1020    895.3   11.4  89    9.7    7  15.7

   3 32     4.2    1028    894.4   11.4  89    9.7    7  15.7

   3 34     4.2    1036    893.6   11.3  89    9.6    7  15.7

   3 36     4.2    1043    892.8   11.3  90    9.8    6  15.7

   3 38     4.2    1051    891.9   11.2  90    9.7    6  15.7

   3 40     4.2    1059    891.1   11.2  90    9.6    6  15.7

   3 42     3.9    1066    890.4   11.2  90    9.7    6  15.7

   3 44     3.9    1073    889.6   11.1  90    9.6    6  15.7

   3 46     3.9    1079    888.9   11.1  89    9.4    6  15.7

   3 48     3.9    1086    888.2   11.0  89    9.3    6  15.7

   3 50     3.9    1093    887.4   11.0  89    9.3    6  15.7

   3 52     3.4    1099    886.8   11.0  89    9.3    6  15.7

   3 54     3.4    1105    886.2   10.9  89    9.2    6  15.7

   3 56     3.4    1110    885.6   10.9  88    9.0    6  15.7

   3 58     3.4    1116    885.0   10.8  88    8.9    6  15.7

   4  0     3.4    1122    884.4   10.8  88    8.9    6  15.7

   4  2     3.1    1128    883.8   10.8  88    8.9    6  15.7

   4  4     3.1    1134    883.1   10.8  88    8.9    6  15.7

   4  6     3.1    1141    882.5   10.7  88    8.8    6  15.6

   4  8     3.1    1147    881.8   10.7  88    8.8    6  15.6

   4 10     3.1    1153    881.2   10.7  88    8.8    6  15.6

   4 12     2.9    1159    880.6   10.7  88    8.8    6  15.6

   4 14     2.9    1164    880.0   10.6  88    8.7    6  15.6

   4 16     2.9    1170    879.4   10.6  89    8.9    6  15.5

   4 18     2.9    1175    878.8   10.5  89    8.8    6  15.5

   4 20     2.9    1181    878.2   10.5  89    8.8    6  15.5

   4 22     2.9    1187    877.6   10.5  89    8.8    6  15.5

   4 24     2.9    1193    877.0   10.4  89    8.7    6  15.5

   4 26     2.9    1198    876.4   10.4  89    8.7    6  15.4

   4 28     2.9    1204    875.8   10.3  89    8.6    6  15.4

   4 30     2.9    1210    875.2   10.3  89    8.6    6  15.4

   4 32     3.0    1216    874.5   10.2  89    8.5    6  15.4

   4 34     3.0    1223    873.8   10.2  89    8.5    6  15.4

   4 36     3.0    1229    873.1   10.1  89    8.4    6  15.4

   4 38     3.0    1236    872.4   10.1  89    8.4    6  15.4

   4 40     3.0    1242    871.8   10.0  89    8.3    6  15.4

   4 42     3.1    1248    871.1    9.9  89    8.2    6  15.4

   4 44     3.1    1254    870.5    9.9  89    8.2    6  15.4

   4 46     3.1    1261    869.8    9.8  90    8.3    5  15.5

   4 48     3.1    1267    869.2    9.8  90    8.3    5  15.5

   4 50     3.1    1273    868.6    9.7  90    8.1    5  15.5

   4 52     3.2    1279    867.9    9.7  90    8.2    5  15.5

   4 54     3.2    1286    867.2    9.6  91    8.2    5  15.5

   4 56     3.2    1292    866.5    9.6  91    8.2    5  15.5

   4 58     3.2    1299    865.9    9.5  92    8.3    5  15.5

   5  0     3.2    1305    865.2    9.5  92    8.3    5  15.5

   5  2     3.3    1312    864.5    9.5  92    8.3    5  15.5

   5  4     3.3    1319    863.7    9.4  92    8.2    5  15.5

   5  6     3.3    1326    863.0    9.4  93    8.4    4  15.5

   5  8     3.3    1333    862.3    9.3  93    8.3    4  15.5

   5 10     3.3    1340    861.6    9.3  93    8.2    4  15.5

   5 12     3.5    1348    860.8    9.3  93    8.3    4  15.5

   5 14     3.5    1355    860.0    9.2  93    8.2    4  15.5

   5 16     3.5    1363    859.2    9.2  93    8.2    4  15.5

   5 18     3.5    1370    858.4    9.1  93    8.1    4  15.5

   5 20     3.5    1378    857.6    9.1  93    8.0    4  15.5

   5 22     3.8    1386    856.8    9.1  93    8.1    4  15.5

   5 24     3.8    1394    855.9    9.0  93    8.0    4  15.5

   5 26     3.8    1403    855.1    9.0  92    7.8    4  15.6

   5 28     3.8    1411    854.3    8.9  92    7.7    4  15.6

   5 30     3.8    1419    853.4    8.9  92    7.7    4  15.6

   5 32     3.9    1427    852.6    8.9  92    7.7    4  15.6

   5 34     3.9    1434    851.9    8.8  92    7.6    4  15.6

   5 36     3.9    1442    851.1    8.8  92    7.6    4  15.7

   5 38     3.9    1449    850.3    8.7  92    7.5    4  15.7

   5 40     3.9    1457    849.5    8.7  92    7.5    4  15.7

   5 42     3.9    1464    848.7    8.7  92    7.5    4  15.7

   5 44     3.9    1472    848.0    8.6  92    7.4    4  15.7

   5 46     3.9    1479    847.2    8.6  93    7.6    5  15.9

   5 48     3.9    1487    846.5    8.5  93    7.5    5  15.9

   5 50     3.9    1494    845.8    8.5  93    7.4    5  15.9

   5 52     3.6    1501    845.1    8.5  93    7.5    5  15.9

   5 54     3.6    1508    844.4    8.5  93    7.5    5  15.9

   5 56     3.6    1514    843.7    8.4  93    7.4    5  16.0

   5 58     3.6    1521    843.0    8.4  93    7.4    5  16.0

   6  0     3.6    1528    842.3    8.4  93    7.3    5  16.0

   6  2     3.6    1536    841.5    8.4  93    7.4    5  16.0

   6  4     3.6    1543    840.7    8.4  93    7.4    5  16.0

   6  6     3.6    1551    839.9    8.3  93    7.3    6  16.3

   6  8     3.6    1558    839.1    8.3  93    7.3    6  16.3

   6 10     3.6    1566    838.4    8.3  93    7.2    6  16.3

   6 12     3.8    1575    837.5    8.3  93    7.3    6  16.3

   6 14     3.8    1583    836.6    8.3  93    7.3    6  16.3

   6 16     3.8    1592    835.8    8.2  94    7.3    7  16.6

   6 18     3.8    1600    834.9    8.2  94    7.3    7  16.6

   6 20     3.8    1609    834.1    8.2  94    7.3    7  16.6

   6 22     4.3    1619    833.1    8.2  94    7.3    7  16.6

   6 24     4.3    1628    832.1    8.1  94    7.2    7  16.6

   6 26     4.3    1638    831.1    8.1  93    7.1    7  16.9

   6 28     4.3    1647    830.2    8.0  93    7.0    7  16.9

   6 30     4.3    1657    829.2    8.0  93    6.9    7  16.9

   6 32     5.0    1669    828.0    7.9  93    6.9    7  16.9

   6 34     5.0    1681    826.9    7.8  93    6.8    7  16.9

   6 36     5.0    1692    825.7    7.7  93    6.7    7  17.1

   6 38     5.0    1704    824.5    7.6  93    6.6    7  17.1

   6 40     5.0    1716    823.3    7.5  93    6.4    7  17.1

