Start Up Date 19 JUN 12 15:06 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 33.74 S  51.44 W      0 m



RS-number:  E2041822





Ground check  :    Ref     RS   Corr



  Pressure    : 1012.6 1010.8    1.8

  Temperature :   24.2   24.2   -0.0

  Humidity    :      0      4     -4

                     0      4     -4



Started at:      19 JUN 12 15:17 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   3  0     5.7     915    906.5    4.8  91    3.5  234   6.5

   3  2     5.0     922    905.7    5.7  84    3.3  234   6.5

   3  4     5.0     929    904.9    6.6  77    2.9  234   6.5

   3  6     5.0     937    904.1    7.6  69    2.3  237   6.4

   3  8     5.0     944    903.3    8.5  62    1.7  237   6.4

   3 10     5.0     951    902.5    9.4  55    0.8  237   6.4

   3 12     4.1     957    901.8    9.4  54    0.6  237   6.4

   3 14     4.1     964    901.1    9.4  52    0.1  237   6.4

   3 16     4.1     970    900.4    9.5  51   -0.1  238   6.4

   3 18     4.1     977    899.7    9.5  49   -0.6  238   6.4

   3 20     4.1     983    899.0    9.5  48   -0.9  238   6.4

   3 22     3.4     990    898.3    9.5  47   -1.2  238   6.4

   3 24     3.4     996    897.6    9.5  45   -1.8  238   6.4

   3 26     3.4    1003    896.9    9.6  44   -2.0  238   6.3

   3 28     3.4    1009    896.2    9.6  42   -2.6  238   6.3

   3 30     3.4    1016    895.5    9.6  41   -3.0  238   6.3

   3 32     3.2    1022    894.8    9.6  41   -3.0  238   6.3

   3 34     3.2    1028    894.2    9.6  40   -3.3  238   6.3

   3 36     3.2    1034    893.5    9.7  40   -3.2  239   6.5

   3 38     3.2    1040    892.9    9.7  39   -3.5  239   6.5

   3 40     3.2    1046    892.2    9.7  39   -3.6  239   6.5

   3 42     3.1    1052    891.6    9.7  39   -3.5  239   6.5

   3 44     3.1    1058    891.0    9.7  39   -3.5  239   6.5

   3 46     3.1    1063    890.4    9.6  38   -4.0  236   6.6

   3 48     3.1    1069    889.8    9.6  38   -4.0  236   6.6

   3 50     3.1    1075    889.2    9.6  38   -4.0  236   6.6

   3 52     2.8    1080    888.6    9.6  38   -4.0  236   6.6

   3 54     2.8    1085    888.0    9.5  38   -4.1  236   6.6

   3 56     2.8    1091    887.5    9.5  37   -4.4  236   6.7

   3 58     2.8    1096    886.9    9.4  37   -4.5  236   6.7

   4  0     2.8    1101    886.3    9.4  37   -4.5  236   6.7

   4  2     2.8    1107    885.7    9.4  37   -4.5  236   6.7

   4  4     2.8    1112    885.1    9.3  37   -4.6  236   6.7

   4  6     2.8    1118    884.5    9.3  38   -4.2  236   6.7

   4  8     2.8    1123    883.9    9.2  38   -4.3  236   6.7

   4 10     2.8    1129    883.3    9.2  38   -4.4  236   6.7

   4 12     2.7    1135    882.7    9.2  38   -4.3  236   6.7

   4 14     2.7    1140    882.1    9.1  38   -4.4  236   6.7

   4 16     2.7    1146    881.5    9.1  39   -4.1  236   6.6

   4 18     2.7    1151    880.9    9.0  39   -4.2  236   6.6

   4 20     2.7    1157    880.3    9.0  39   -4.2  236   6.6

   4 22     2.8    1163    879.7    9.0  39   -4.2  236   6.6

   4 24     2.8    1169    879.1    8.9  39   -4.2  236   6.6

   4 26     2.8    1174    878.5    8.9  40   -3.9  236   6.6

   4 28     2.8    1180    877.9    8.8  40   -4.0  236   6.6

   4 30     2.8    1186    877.3    8.8  40   -4.0  236   6.6

   4 32     2.8    1192    876.7    8.8  40   -4.0  236   6.6

   4 34     2.8    1197    876.1    8.8  40   -4.0  236   6.6

   4 36     2.8    1203    875.5    8.7  41   -3.8  237   6.7

   4 38     2.8    1208    874.9    8.7  41   -3.8  237   6.7

   4 40     2.8    1214    874.3    8.7  41   -3.8  237   6.7

   4 42     2.8    1220    873.7    8.7  41   -3.8  237   6.7

   4 44     2.8    1225    873.1    8.6  41   -3.9  237   6.7

   4 46     2.8    1231    872.5    8.6  41   -3.9  238   6.8

   4 48     2.8    1236    871.9    8.5  41   -3.9  238   6.8

   4 50     2.8    1242    871.3    8.5  41   -4.0  238   6.8

   4 52     2.7    1247    870.8    8.5  41   -3.9  238   6.8

   4 54     2.7    1252    870.2    8.4  41   -4.0  238   6.8

   4 56     2.7    1258    869.7    8.4  41   -4.0  239   7.0

   4 58     2.7    1263    869.1    8.3  41   -4.1  239   7.0

   5  0     2.7    1268    868.6    8.3  41   -4.2  239   7.0

   5  2     2.9    1275    867.9    8.3  41   -4.1  239   7.0

   5  4     2.9    1281    867.2    8.3  41   -4.1  239   7.0

   5  6     2.9    1288    866.5    8.2  41   -4.2  239   7.2

   5  8     2.9    1294    865.9    8.2  41   -4.2  239   7.2

   5 10     2.9    1301    865.2    8.2  41   -4.3  239   7.2

   5 12     3.1    1308    864.5    8.2  41   -4.2  239   7.2

   5 14     3.1    1315    863.7    8.1  41   -4.3  239   7.2

   5 16     3.1    1321    863.0    8.1  41   -4.3  239   7.6

   5 18     3.1    1328    862.3    8.0  41   -4.4  239   7.6

   5 20     3.1    1335    861.6    8.0  41   -4.4  239   7.6

   5 22     3.5    1343    860.8    8.0  41   -4.4  239   7.6

   5 24     3.5    1350    860.0    7.9  41   -4.5  239   7.6

   5 26     3.5    1358    859.2    7.9  40   -4.8  239   8.0

   5 28     3.5    1365    858.4    7.8  40   -4.9  239   8.0

   5 30     3.5    1373    857.6    7.8  40   -4.9  239   8.0

   5 32     3.6    1380    856.9    7.8  40   -4.9  239   8.0

   5 34     3.6    1387    856.1    7.7  40   -5.0  239   8.0

   5 36     3.6    1395    855.4    7.7  40   -5.0  238   8.3

   5 38     3.6    1402    854.6    7.6  40   -5.1  238   8.3

   5 40     3.6    1409    853.9    7.6  40   -5.1  238   8.3

   5 42     3.6    1416    853.1    7.5  40   -5.2  238   8.3

   5 44     3.6    1423    852.4    7.5  40   -5.2  238   8.3

   5 46     3.6    1430    851.7    7.4  41   -4.9  237   8.5

   5 48     3.6    1437    851.0    7.4  41   -4.9  237   8.5

   5 50     3.6    1444    850.3    7.3  41   -5.1  237   8.5

   5 52     3.4    1450    849.7    7.3  41   -5.0  237   8.5

   5 54     3.4    1456    849.1    7.2  41   -5.1  237   8.5

   5 56     3.4    1462    848.4    7.2  41   -5.1  238   8.7

   5 58     3.4    1468    847.8    7.1  41   -5.2  238   8.7

   6  0     3.4    1474    847.2    7.1  41   -5.3  238   8.7

   6  2     3.2    1480    846.6    7.1  41   -5.2  238   8.7

   6  4     3.2    1486    846.0    7.1  40   -5.5  238   8.7

   6  6     3.2    1492    845.3    7.0  40   -5.6  238   8.8

   6  8     3.2    1498    844.7    7.0  39   -6.0  238   8.8

   6 10     3.2    1504    844.1    7.0  39   -6.0  238   8.8

   6 12     3.0    1510    843.5    7.0  39   -6.0  238   8.8

   6 14     3.0    1516    842.9    7.0  39   -6.0  238   8.8

   6 16     3.0    1522    842.3    6.9  38   -6.4  239   8.7

   6 18     3.0    1528    841.6    6.9  38   -6.4  239   8.7

   6 20     3.0    1534    841.0    6.9  38   -6.4  239   8.7

   6 22     2.9    1540    840.4    6.9  38   -6.4  239   8.7

   6 24     2.9    1545    839.9    6.9  38   -6.4  239   8.7

   6 26     2.9    1551    839.3    6.9  37   -6.7  241   8.7

   6 28     2.9    1556    838.7    6.9  37   -6.7  241   8.7

   6 30     2.9    1562    838.2    6.9  37   -6.8  241   8.7

   6 32     2.9    1568    837.6    6.9  37   -6.7  241   8.7

   6 34     2.9    1573    837.0    6.8  37   -6.8  241   8.7

   6 36     2.9    1579    836.4    6.8  37   -6.8  244   8.8

   6 38     2.9    1584    835.9    6.7  37   -6.9  244   8.8

   6 40     2.9    1590    835.3    6.7  37   -7.0  244   8.8

   6 42     2.9    1596    834.7    6.7  37   -6.9  244   8.8

   6 44     2.9    1602    834.1    6.7  37   -6.9  244   8.8

   6 46     2.9    1608    833.5    6.6  37   -7.0  246   9.1

   6 48     2.9    1614    832.8    6.6  37   -7.0  246   9.1

   6 50     2.9    1620    832.2    6.6  37   -7.0  246   9.1

   6 52     2.9    1626    831.6    6.6  37   -7.0  246   9.1

   6 54     2.9    1632    831.0    6.6  37   -7.0  246   9.1

   6 56     2.9    1638    830.4    6.5  36   -7.4  247   9.3

   6 58     2.9    1644    829.8    6.5  36   -7.4  247   9.3

   7  0     2.9    1650    829.2    6.5  36   -7.5  247   9.3

   7  2     2.9    1656    828.6    6.5  36   -7.4  247   9.3

   7  4     2.9    1661    828.1    6.4  36   -7.5  247   9.3

   7  6     2.9    1667    827.5    6.4  36   -7.5  249   9.5

   7  8     2.9    1672    826.9    6.3  36   -7.6  249   9.5

   7 10     2.9    1678    826.4    6.3  36   -7.7  249   9.5

   7 12     2.9    1684    825.8    6.3  37   -7.3  249   9.5

   7 14     2.9    1690    825.2    6.2  37   -7.4  249   9.5

   7 16     2.9    1696    824.6    6.2  38   -7.0  251   9.6

   7 18     2.9    1702    824.0    6.1  38   -7.1  251   9.6

   7 20     2.9    1708    823.3    6.1  39   -6.8  251   9.6

   7 22     2.9    1714    822.8    6.0  39   -6.9  251   9.6

   7 24     2.9    1719    822.2    6.0  39   -6.9  251   9.6

   7 26     2.9    1725    821.7    5.9  40   -6.6  252   9.7

   7 28     2.9    1730    821.1    5.9  40   -6.6  252   9.7

   7 30     2.9    1736    820.5    5.8  40   -6.8  252   9.7

   7 32     2.9    1742    819.9    5.8  40   -6.7  252   9.7

   7 34     2.9    1748    819.3    5.7  40   -6.8  252   9.7

   7 36     2.9    1754    818.7    5.7  41   -6.5  253   9.8

   7 38     2.9    1760    818.1    5.6  41   -6.6  253   9.8

   7 40     2.9    1766    817.5    5.6  41   -6.6  253   9.8

   7 42     2.9    1772    817.0    5.6  41   -6.6  253   9.8

   7 44     2.9    1777    816.4    5.5  41   -6.7  253   9.8

   7 46     2.9    1783    815.9    5.5  40   -7.0  255   9.8

   7 48     2.9    1788    815.3    5.4  40   -7.1  255   9.8

   7 50     2.9    1794    814.7    5.4  40   -7.1  255   9.8

   7 52     2.9    1800    814.2    5.4  40   -7.1  255   9.8

   7 54     2.9    1806    813.6    5.3  40   -7.2  255   9.8

   7 56     2.9    1812    813.0    5.3  40   -7.2  256   9.8

   7 58     2.9    1818    812.4    5.2  40   -7.3  256   9.8

   8  0     2.9    1824    811.8    5.2  40   -7.3  256   9.8

   8  2     2.9    1830    811.2    5.2  40   -7.3  256   9.8

   8  4     2.9    1836    810.6    5.1  40   -7.3  256   9.8

   8  6     2.9    1842    810.0    5.1  41   -7.0  257   9.8

   8  8     2.9    1848    809.4    5.0  41   -7.1  257   9.8

   8 10     2.9    1854    808.8    5.0  41   -7.2  257   9.8

   8 12     2.9    1860    808.3    5.0  41   -7.1  257   9.8

   8 14     2.9    1865    807.7    4.9  41   -7.2  257   9.8

   8 16     2.9    1871    807.1    4.9  40   -7.5  258   9.7

   8 18     2.9    1876    806.6    4.8  40   -7.6  258   9.7

   8 20     2.9    1882    806.0    4.8  40   -7.7  258   9.7

   8 22     2.9    1888    805.5    4.7  40   -7.7  258   9.7

   8 24     2.9    1894    804.9    4.7  40   -7.7  258   9.7

   8 26     2.9    1899    804.3    4.6  40   -7.8  259   9.7

   8 28     2.9    1905    803.7    4.6  40   -7.8  259   9.7

   8 30     2.9    1911    803.1    4.5  40   -7.9  259   9.7

   8 32     3.0    1917    802.5    4.5  40   -7.9  259   9.7

   8 34     3.0    1924    801.8    4.4  40   -8.0  259   9.7

   8 36     3.0    1930    801.2    4.4  40   -8.0  258   9.8

   8 38     3.0    1937    800.6    4.3  40   -8.1  258   9.8

   8 40     3.0    1943    800.0    4.3  40   -8.1  258   9.8

   8 42     3.0    1949    799.4    4.2  40   -8.2  258   9.8

   8 44     3.0    1955    798.8    4.2  40   -8.2  258   9.8

   8 46     3.0    1961    798.2    4.1  40   -8.2  259   9.8

   8 48     3.0    1967    797.6    4.1  40   -8.2  259   9.8

   8 50     3.0    1973    797.0    4.0  40   -8.4  259   9.8

   8 52     3.1    1979    796.4    3.9  40   -8.4  259   9.8

   8 54     3.1    1986    795.8    3.9  40   -8.4  259   9.8

   8 56     3.1    1992    795.2    3.8  40   -8.5  260   9.9

   8 58     3.1    1999    794.6    3.8  40   -8.5  260   9.9

   9  0     3.1    2005    793.9    3.7  40   -8.6  260   9.9

   9  2     3.0    2011    793.4    3.7  40   -8.6  260   9.9

   9  4     3.0    2017    792.8    3.6  40   -8.7  260   9.9

   9  6     3.0    2022    792.2    3.6  39   -9.0  260   9.9

   9  8     3.0    2028    791.6    3.5  39   -9.1  260   9.9

   9 10     3.0    2034    791.0    3.5  39   -9.2  260   9.9

   9 12     3.0    2040    790.5    3.4  39   -9.2  260   9.9

   9 14     3.0    2045    790.0    3.4  39   -9.2  260   9.9

   9 16     3.0    2051    789.4    3.3  40   -9.0  262  10.0

   9 18     3.0    2056    788.9    3.3  40   -9.0  262  10.0

   9 20     3.0    2062    788.3    3.2  40   -9.1  262  10.0

   9 22     2.9    2068    787.8    3.2  40   -9.1  262  10.0

   9 24     2.9    2074    787.2    3.1  40   -9.2  262  10.0

   9 26     2.9    2080    786.6    3.1  41   -8.8  263  10.2

   9 28     2.9    2086    786.0    3.0  41   -8.9  263  10.2

   9 30     2.9    2092    785.5    3.0  41   -9.0  263  10.2

   9 32     2.9    2098    784.9    3.0  41   -8.9  263  10.2

   9 34     2.9    2104    784.3    2.9  41   -9.0  263  10.2

   9 36     2.9    2109    783.7    2.9  42   -8.7  264  10.2

   9 38     2.9    2115    783.2    2.8  42   -8.8  264  10.2

   9 40     2.9    2121    782.6    2.8  42   -8.8  264  10.2

   9 42     3.0    2127    782.0    2.8  42   -8.8  264  10.2

   9 44     3.0    2133    781.4    2.7  42   -8.9  264  10.2

   9 46     3.0    2139    780.9    2.7  41   -9.2  265  10.2

   9 48     3.0    2145    780.3    2.6  41   -9.3  265  10.2

   9 50     3.0    2151    779.7    2.6  41   -9.3  265  10.2

   9 52     3.0    2157    779.1    2.6  41   -9.3  265  10.2

   9 54     3.0    2163    778.6    2.5  41   -9.4  265  10.2

   9 56     3.0    2169    778.0    2.5  41   -9.4  266  10.3

   9 58     3.0    2175    777.4    2.4  41   -9.5  266  10.3

  10  0     3.0    2181    776.9    2.4  41   -9.5  266  10.3

  10  2     3.0    2187    776.3    2.3  41   -9.6  266  10.3

  10  4     3.0    2193    775.7    2.3  41   -9.6  266  10.3

  10  6     3.0    2198    775.2    2.2  42   -9.3  266  10.5

  10  8     3.0    2204    774.6    2.2  42   -9.3  266  10.5

  10 10     3.0    2210    774.0    2.1  42   -9.5  266  10.5

  10 12     3.0    2216    773.5    2.0  42   -9.5  266  10.5

  10 14     3.0    2222    772.9    2.0  42   -9.5  266  10.5

  10 16     3.0    2228    772.3    1.9  42   -9.6  266  10.7

  10 18     3.0    2234    771.8    1.9  42   -9.6  266  10.7

  10 20     3.0    2240    771.2    1.8  42   -9.7  266  10.7

  10 22     2.9    2246    770.6    1.8  42   -9.7  266  10.7

  10 24     2.9    2252    770.1    1.7  42   -9.8  266  10.7

  10 26     2.9    2257    769.5    1.7  42   -9.8  266  11.0

  10 28     2.9    2263    768.9    1.6  42   -9.9  266  11.0

  10 30     2.9    2269    768.4    1.6  42   -9.9  266  11.0

  10 32     3.0    2275    767.8    1.6  42   -9.9  266  11.0

  10 34     3.0    2282    767.2    1.5  41  -10.3  266  11.0

  10 36     3.0    2288    766.6    1.5  41  -10.3  265  11.3

  10 38     3.0    2295    766.0    1.4  40  -10.7  265  11.3

  10 40     3.0    2301    765.4    1.4  40  -10.7  265  11.3

  10 42     3.0    2307    764.8    1.4  39  -11.0  265  11.3

  10 44     3.0    2313    764.3    1.4  39  -11.0  265  11.3

  10 46     3.0    2318    763.7    1.4  38  -11.3  264  11.6

  10 48     3.0    2324    763.1    1.4  38  -11.3  264  11.6

  10 50     3.0    2330    762.6    1.4  37  -11.7  264  11.6

  10 52     3.0    2336    762.0    1.4  37  -11.7  264  11.6

  10 54     3.0    2342    761.5    1.3  37  -11.8  264  11.6

  10 56     3.0    2348    760.9    1.3  36  -12.1  263  11.8

  10 58     3.0    2354    760.4    1.2  36  -12.2  263  11.8

  11  0     3.0    2360    759.8    1.2  36  -12.2  263  11.8

  11  2     2.9    2366    759.2    1.1  36  -12.3  263  11.8

  11  4     2.9    2372    758.7    1.1  36  -12.3  263  11.8

  11  6     2.9    2377    758.1    1.0  37  -12.0  262  12.1

  11  8     2.9    2383    757.6    1.0  37  -12.0  262  12.1

  11 10     2.9    2389    757.0    0.9  37  -12.2  262  12.1

  11 12     2.9    2395    756.5    0.9  37  -12.1  262  12.1

  11 14     2.9    2401    755.9    0.8  37  -12.2  262  12.1

  11 16     2.9    2406    755.4    0.8  37  -12.2  262  12.3

  11 18     2.9    2412    754.8    0.7  37  -12.3  262  12.3

  11 20     2.9    2418    754.3    0.7  37  -12.3  262  12.3

  11 22     3.0    2424    753.7    0.6  37  -12.4  262  12.3

  11 24     3.0    2431    753.1    0.6  37  -12.4  262  12.3

  11 26     3.0    2437    752.5    0.5  38  -12.1  261  12.4

  11 28     3.0    2444    751.9    0.5  38  -12.1  261  12.4

  11 30     3.0    2450    751.3    0.4  38  -12.3  261  12.4

  11 32     3.1    2456    750.7    0.3  38  -12.3  261  12.4

  11 34     3.1    2462    750.1    0.3  38  -12.3  261  12.4

  11 36     3.1    2469    749.6    0.2  38  -12.4  261  12.5

  11 38     3.1    2475    749.0    0.2  38  -12.4  261  12.5

  11 40     3.1    2481    748.4    0.1  38  -12.5  261  12.5

  11 42     3.1    2487    747.8    0.0  38  -12.6  261  12.5

  11 44     3.1    2493    747.2    0.0  38  -12.6  261  12.5

  11 46     3.1    2500    746.6   -0.1  39  -12.4  261  12.6

  11 48     3.1    2506    746.1   -0.1  39  -12.4  261  12.6

  11 50     3.1    2512    745.5   -0.2  39  -12.5  261  12.6

  11 52     3.1    2518    744.9   -0.2  39  -12.5  261  12.6

  11 54     3.1    2525    744.3   -0.3  39  -12.5  261  12.6

  11 56     3.1    2531    743.7   -0.3  40  -12.2  260  12.7

  11 58     3.1    2538    743.1   -0.4  40  -12.3  260  12.7

  12  0     3.1    2544    742.6   -0.4  40  -12.4  260  12.7

  12  2     3.1    2550    742.0   -0.5  40  -12.4  260  12.7

  12  4     3.1    2556    741.4   -0.6  40  -12.5  260  12.7

  12  6     3.1    2563    740.8   -0.6  40  -12.5  260  12.7

  12  8     3.1    2569    740.2   -0.7  40  -12.6  260  12.7

  12 10     3.1    2575    739.7   -0.8  40  -12.7  260  12.7

  12 12     3.1    2581    739.1   -0.9  40  -12.8  260  12.7

  12 14     3.1    2587    738.5   -0.9  40  -12.8  260  12.7

  12 16     3.1    2594    737.9   -1.0  40  -12.9  259  12.7

  12 18     3.1    2600    737.4   -1.0  40  -12.9  259  12.7

  12 20     3.1    2606    736.8   -1.1  40  -13.0  259  12.7

  12 22     3.2    2613    736.2   -1.2  40  -13.0  259  12.7

  12 24     3.2    2619    735.6   -1.2  40  -13.0  259  12.7

  12 26     3.2    2626    735.0   -1.3  41  -12.8  259  12.7

  12 28     3.2    2632    734.3   -1.3  41  -12.8  259  12.7

  12 30     3.2    2639    733.7   -1.4  41  -13.0  259  12.7

  12 32     3.2    2645    733.2   -1.5  41  -13.0  259  12.7

  12 34     3.2    2651    732.6   -1.5  41  -13.0  259  12.7

  12 36     3.2    2658    732.0   -1.6  42  -12.8  259  12.8

  12 38     3.2    2664    731.4   -1.6  42  -12.8  259  12.8

  12 40     3.2    2670    730.9   -1.7  42  -12.9  259  12.8

  12 42     3.2    2676    730.3   -1.8  42  -13.0  259  12.8

  12 44     3.2    2682    729.7   -1.8  42  -13.0  259  12.8

  12 46     3.2    2689    729.2   -1.9  42  -13.1  259  12.9

  12 48     3.2    2695    728.6   -1.9  42  -13.1  259  12.9

  12 50     3.2    2701    728.0   -2.0  42  -13.2  259  12.9

  12 52     3.1    2707    727.5   -2.1  42  -13.3  259  12.9

  12 54     3.1    2713    726.9   -2.1  42  -13.3  259  12.9

  12 56     3.1    2720    726.3   -2.2  43  -13.1  259  13.0

  12 58     3.1    2726    725.8   -2.2  43  -13.1  259  13.0

  13  0     3.1    2732    725.2   -2.3  43  -13.2  259  13.0

  13  2     3.1    2738    724.6   -2.4  43  -13.2  259  13.0

  13  4     3.1    2744    724.1   -2.4  43  -13.2  259  13.0

  13  6     3.1    2751    723.5   -2.5  42  -13.6  259  13.1

  13  8     3.1    2757    722.9   -2.5  42  -13.6  259  13.1

  13 10     3.1    2763    722.4   -2.6  42  -13.8  259  13.1

  13 12     3.1    2769    721.8   -2.7  42  -13.8  259  13.1

  13 14     3.1    2775    721.2   -2.7  43  -13.5  259  13.1

  13 16     3.1    2782    720.7   -2.8  43  -13.6  260  13.2

