Started at:      13 JUN 12  0:20 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   4 40     2.2     722    936.9   14.9  91   13.4   33   4.6

   4 42     2.3     727    936.4   14.9  91   13.5   33   4.6

   4 44     2.3     731    935.8   14.8  91   13.4   33   4.6

   4 46     2.3     736    935.3   14.8  91   13.4   33   4.6

   4 48     2.3     740    934.8   14.7  91   13.3   33   4.6

   4 50     2.3     745    934.3   14.7  91   13.3   33   4.6

   4 52     2.4     750    933.8   14.7  91   13.3   33   4.6

   4 54     2.4     755    933.2   14.6  91   13.2   33   4.6

   4 56     2.4     760    932.7   14.6  92   13.4   33   4.5

   4 58     2.4     765    932.2   14.5  92   13.3   33   4.5

   5  0     2.4     770    931.6   14.5  92   13.2   33   4.5

   5  2     2.4     775    931.1   14.4  92   13.2   33   4.5

   5  4     2.4     779    930.6   14.4  92   13.2   33   4.5

   5  6     2.4     784    930.1   14.3  93   13.2   34   4.5

   5  8     2.4     788    929.6   14.3  93   13.2   34   4.5

   5 10     2.4     793    929.1   14.2  93   13.1   34   4.5

   5 12     2.4     798    928.6   14.2  93   13.1   34   4.5

   5 14     2.4     803    928.0   14.1  93   13.0   34   4.5

   5 16     2.4     807    927.5   14.1  93   13.0   34   4.5

   5 18     2.4     812    926.9   14.0  93   12.9   34   4.5

   5 20     2.4     817    926.4   14.0  93   12.9   34   4.5

   5 22     2.4     822    925.9   14.0  93   12.9   34   4.5

   5 24     2.4     827    925.3   13.9  93   12.8   34   4.5

   5 26     2.4     832    924.8   13.9  93   12.8   35   4.6

   5 28     2.4     837    924.2   13.8  93   12.7   35   4.6

   5 30     2.4     842    923.7   13.8  93   12.7   35   4.6

   5 32     2.5     847    923.1   13.8  93   12.7   35   4.6

   5 34     2.5     853    922.5   13.8  93   12.7   35   4.6

   5 36     2.5     858    921.9   13.7  94   12.8   34   4.5

   5 38     2.5     864    921.3   13.7  94   12.8   34   4.5

   5 40     2.5     869    920.8   13.7  94   12.8   34   4.5

   5 42     2.6     874    920.2   13.7  94   12.8   34   4.5

   5 44     2.6     880    919.6   13.6  94   12.7   34   4.5

   5 46     2.6     885    919.0   13.6  94   12.7   33   4.5

   5 48     2.6     891    918.4   13.5  94   12.6   33   4.5

   5 50     2.6     896    917.8   13.5  94   12.6   33   4.5

   5 52     2.7     901    917.3   13.5  94   12.6   33   4.5

   5 54     2.7     907    916.7   13.5  94   12.6   33   4.5

   5 56     2.7     912    916.1   13.4  94   12.5   32   4.4

   5 58     2.7     918    915.5   13.4  94   12.5   32   4.4

   6  0     2.7     923    914.9   13.4  94   12.5   32   4.4

   6  2     3.0     930    914.2   13.3  94   12.4   32   4.4

   6  4     3.0     937    913.4   13.3  93   12.2   32   4.4

   6  6     3.0     944    912.7   13.2  93   12.1   30   4.3

   6  8     3.0     951    911.9   13.2  92   12.0   30   4.3

   6 10     3.0     958    911.1   13.1  92   11.8   30   4.3

   6 12     3.0     964    910.5   13.3  91   11.9   30   4.3

   6 14     3.0     969    909.9   13.4  90   11.8   30   4.3

   6 16     3.0     975    909.3   13.6  90   12.0   26   4.2

   6 18     3.0     980    908.7   13.7  89   12.0   26   4.2

   6 20     3.0     986    908.0   13.9  88   12.0   26   4.2

   6 22     2.9     991    907.5   14.0  85   11.6   26   4.2

   6 24     2.9     996    907.0   14.2  82   11.2   26   4.2

   6 26     2.9    1001    906.4   14.3  80   10.9   23   4.0

   6 28     2.9    1006    905.9   14.5  77   10.6   23   4.0

   6 30     2.9    1011    905.4   14.6  74   10.0   23   4.0

   6 32     2.5    1016    904.9   14.7  71    9.6   23   4.0

   6 34     2.5    1020    904.4   14.9  68    9.1   23   4.0

   6 36     2.5    1025    903.9   15.0  66    8.8   20   3.7

   6 38     2.5    1029    903.4   15.2  63    8.3   20   3.7

   6 40     2.5    1034    902.9   15.3  60    7.6   20   3.7

   6 42     2.3    1038    902.5   15.3  59    7.4   20   3.7

   6 44     2.3    1042    902.1   15.3  58    7.1   20   3.7

   6 46     2.3    1047    901.6   15.4  56    6.7   18   3.5

   6 48     2.3    1051    901.2   15.4  55    6.5   18   3.5

   6 50     2.3    1055    900.7   15.4  54    6.2   18   3.5

   6 52     2.1    1059    900.3   15.4  54    6.2   18   3.5

   6 54     2.1    1062    900.0   15.4  53    5.9   18   3.5

   6 56     2.1    1066    899.6   15.4  53    5.9   17   3.3

   6 58     2.1    1069    899.2   15.4  52    5.7   17   3.3

   7  0     2.1    1073    898.8   15.4  52    5.6   17   3.3

   7  2     1.9    1077    898.4   15.4  51    5.4   17   3.3

   7  4     1.9    1081    898.0   15.4  51    5.4   17   3.3

